ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
109,Calebe,BRA,Atacante,Fortaleza,22.0,2000.0,29.0,16.0,1479.0,16.4,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,4.8,7.8,69.0,78.0,127.0,0.12,0.3,0.43,0.12,0.43,0.18,0.29,0.48,0.18,0.48,404.0,545.0,74.1,6711.0,2163.0,207.0,231.0,89.6,135.0,182.0,74.2,42.0,79.0,53.2,39.0,15.0,38.5,2.37,0.91,0.05,0.13,21.0,7.0,17.0,10.0,6.0,7.0,4.0,7.0,29.2,17.0,1.0,11.0,6.0,23.0,3.0,0.0
110,Jonathan Calleri,ARG,Atacante,São Paulo,29.0,1993.0,19.0,15.0,1350.0,15.0,9.0,2.0,11.0,7.0,2.0,2.0,6.0,0.0,8.5,6.9,0.7,7.6,15.0,22.0,101.0,0.6,0.13,0.73,0.47,0.6,0.56,0.04,0.61,0.46,0.5,176.0,267.0,65.9,2157.0,479.0,114.0,150.0,76.0,38.0,60.0,63.3,6.0,9.0,66.7,44.0,20.0,45.5,2.93,1.33,0.16,0.35,11.4,0.0,7.0,4.0,1.0,1.0,5.0,3.0,37.5,5.0,1.0,6.0,5.0,12.0,15.0,0.0
117,Germán Cano,ARG,Atacante,Fluminense,34.0,1988.0,30.0,28.0,2465.0,27.4,10.0,1.0,11.0,10.0,0.0,1.0,8.0,0.0,10.0,9.2,1.1,10.3,18.0,25.0,87.0,0.37,0.04,0.4,0.37,0.4,0.37,0.04,0.4,0.34,0.38,375.0,490.0,76.5,5605.0,957.0,222.0,266.0,83.5,107.0,137.0,78.1,30.0,46.0,65.2,81.0,33.0,40.7,2.96,1.2,0.12,0.3,20.3,0.0,14.0,9.0,1.0,12.0,1.0,7.0,29.2,17.0,6.0,9.0,6.0,20.0,11.0,2.0
118,Agustín Canobbio,URU,Atacante,Ath Paranaense,24.0,1998.0,29.0,22.0,2116.0,23.5,3.0,5.0,8.0,3.0,0.0,0.0,10.0,0.0,5.5,5.5,3.5,9.0,81.0,76.0,223.0,0.13,0.21,0.34,0.13,0.34,0.23,0.15,0.38,0.23,0.38,639.0,840.0,76.1,9639.0,3338.0,362.0,416.0,87.0,227.0,286.0,79.4,32.0,75.0,42.7,67.0,29.0,43.3,2.85,1.23,0.04,0.1,20.1,4.0,59.0,39.0,19.0,24.0,16.0,30.0,46.2,35.0,3.0,45.0,8.0,67.0,18.0,0.0
125,Ed Carlos,BRA,Atacante,Santos,21.0,2001.0,4.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17,34.0,41.0,82.9,667.0,242.0,16.0,17.0,94.1,12.0,13.0,92.3,6.0,10.0,60.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,31.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
132,Iury de Castilho,BRA,Atacante,Cuiabá,27.0,1995.0,10.0,4.0,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,11.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.17,0.13,0.17,56.0,85.0,65.9,791.0,205.0,34.0,42.0,81.0,16.0,20.0,80.0,4.0,10.0,40.0,12.0,4.0,33.3,2.71,0.9,0.0,0.0,18.2,0.0,5.0,3.0,2.0,3.0,0.0,1.0,7.7,12.0,0.0,4.0,1.0,6.0,2.0,0.0
134,Juan Cazares,ECU,Atacante,América (MG),30.0,1992.0,12.0,1.0,283.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.1,1.3,5.0,18.0,23.0,0.0,0.32,0.32,0.0,0.32,0.09,0.34,0.42,0.09,0.42,98.0,140.0,70.0,1754.0,512.0,44.0,48.0,91.7,37.0,49.0,75.5,14.0,30.0,46.7,6.0,2.0,33.3,1.91,0.64,0.0,0.0,26.4,0.0,4.0,2.0,2.0,2.0,0.0,1.0,20.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0
142,Kayky Chagas,BRA,Atacante,Bahia,19.0,2003.0,10.0,6.0,410.0,4.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.6,2.1,16.0,16.0,33.0,0.44,0.22,0.66,0.44,0.66,0.32,0.14,0.45,0.32,0.45,109.0,144.0,75.7,1619.0,469.0,63.0,75.0,84.0,37.0,48.0,77.1,7.0,13.0,53.8,10.0,3.0,30.0,2.2,0.66,0.2,0.67,13.7,0.0,8.0,4.0,4.0,4.0,0.0,4.0,30.8,9.0,0.0,7.0,2.0,10.0,2.0,0.0
145,Gabriel Chaves,BRA,Atacante,Vasco da Gama,21.0,2001.0,37.0,29.0,2612.0,29.0,8.0,4.0,12.0,8.0,0.0,0.0,6.0,0.0,9.1,9.1,5.0,14.1,92.0,33.0,204.0,0.28,0.14,0.41,0.28,0.41,0.31,0.17,0.49,0.31,0.49,439.0,590.0,74.4,6834.0,1563.0,242.0,275.0,88.0,133.0,169.0,78.7,39.0,80.0,48.8,66.0,24.0,36.4,2.27,0.83,0.12,0.33,17.8,5.0,42.0,26.0,20.0,17.0,5.0,16.0,30.8,36.0,0.0,32.0,13.0,55.0,16.0,0.0
148,Christian,BRA,Atacante,Ath Paranaense,22.0,2000.0,21.0,14.0,1362.0,15.1,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.7,2.7,1.4,4.1,23.0,69.0,71.0,0.26,0.0,0.26,0.26,0.26,0.18,0.09,0.27,0.18,0.27,488.0,611.0,79.9,7984.0,2186.0,243.0,273.0,89.0,201.0,225.0,89.3,34.0,61.0,55.7,26.0,7.0,26.9,1.72,0.46,0.15,0.57,20.1,0.0,23.0,13.0,5.0,15.0,3.0,8.0,42.1,11.0,1.0,14.0,10.0,33.0,9.0,1.0
151,Marcelo Cirino,BRA,Atacante,Ath Paranaense,31.0,1992.0,4.0,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.41,0.33,0.41,10.0,18.0,55.6,130.0,15.0,8.0,12.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,2.0,0.0,0.0,1.76,0.0,0.0,0.0,10.8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
153,Léo Cittadini,BRA,Atacante,Ath Paranaense,28.0,1994.0,5.0,3.0,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.9,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.33,0.39,0.07,0.39,65.0,79.0,82.3,955.0,238.0,43.0,47.0,91.5,20.0,26.0,76.9,2.0,2.0,100.0,3.0,1.0,33.3,1.34,0.45,0.0,0.0,23.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,40.0,3.0,1.0,0.0,2.0,6.0,2.0,0.0
155,Clayson,BRA,Atacante,Cuiabá,27.0,1995.0,23.0,22.0,1639.0,18.2,7.0,2.0,9.0,4.0,3.0,3.0,3.0,1.0,4.5,2.1,1.9,4.0,50.0,68.0,124.0,0.38,0.11,0.49,0.22,0.33,0.25,0.11,0.35,0.12,0.22,433.0,632.0,68.5,7031.0,2059.0,226.0,256.0,88.3,141.0,183.0,77.0,43.0,116.0,37.1,31.0,6.0,19.4,1.7,0.33,0.13,0.67,21.4,1.0,19.0,10.0,10.0,6.0,3.0,12.0,30.8,27.0,2.0,16.0,8.0,27.0,6.0,2.0
157,Diego Costa,ESP,Atacante,Botafogo (RJ),34.0,1988.0,13.0,3.0,517.0,5.7,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,1.9,1.9,0.1,2.0,9.0,14.0,42.0,0.52,0.0,0.52,0.52,0.52,0.33,0.02,0.35,0.33,0.35,82.0,128.0,64.1,1341.0,306.0,41.0,60.0,68.3,34.0,44.0,77.3,5.0,8.0,62.5,16.0,7.0,43.8,2.79,1.22,0.19,0.43,12.8,1.0,7.0,5.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,10.0,4.0,0.0
158,Philippe Costa,BRA,Atacante,Goiás,22.0,2000.0,4.0,0.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.19,0.47,0.66,0.19,0.66,16.0,18.0,88.9,241.0,55.0,8.0,10.0,80.0,5.0,5.0,100.0,1.0,1.0,100.0,4.0,1.0,25.0,3.3,0.83,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
159,Talles Costa,BRA,Atacante,São Paulo,20.0,2002.0,7.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.3,5.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.16,0.01,0.17,0.16,0.17,82.0,93.0,88.2,1263.0,271.0,40.0,44.0,90.9,34.0,37.0,91.9,4.0,4.0,100.0,4.0,2.0,50.0,2.67,1.33,0.0,0.0,16.2,0.0,4.0,1.0,3.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0
161,Franco Cristaldo,ARG,Atacante,Grêmio,26.0,1996.0,34.0,31.0,2131.0,23.7,8.0,5.0,13.0,5.0,3.0,4.0,0.0,0.0,6.6,3.6,4.5,8.1,23.0,131.0,142.0,0.34,0.21,0.55,0.21,0.42,0.28,0.19,0.47,0.15,0.34,975.0,1283.0,76.0,15159.0,4845.0,529.0,614.0,86.2,306.0,385.0,79.5,90.0,173.0,52.0,37.0,19.0,51.4,1.56,0.8,0.14,0.26,19.1,1.0,33.0,18.0,13.0,15.0,5.0,17.0,32.7,35.0,0.0,31.0,12.0,45.0,7.0,0.0
162,Tomás Cuello,ARG,Atacante,Ath Paranaense,22.0,2000.0,32.0,22.0,2055.0,22.8,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,4.7,6.2,81.0,71.0,173.0,0.0,0.18,0.18,0.0,0.18,0.07,0.2,0.27,0.07,0.27,670.0,994.0,67.4,10923.0,3545.0,348.0,423.0,82.3,253.0,368.0,68.8,54.0,128.0,42.2,30.0,8.0,26.7,1.31,0.35,0.0,0.0,22.4,0.0,54.0,25.0,22.0,27.0,5.0,29.0,56.9,22.0,2.0,17.0,37.0,91.0,29.0,1.0
170,Danielzinho,BRA,Atacante,Bahia,27.0,1996.0,5.0,0.0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.27,0.31,0.05,0.31,68.0,83.0,81.9,1210.0,398.0,32.0,34.0,94.1,29.0,35.0,82.9,6.0,11.0,54.5,1.0,1.0,100.0,1.14,1.14,0.0,0.0,18.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,33.3,2.0,0.0,1.0,0.0,1.0,0.0,0.0
171,Danielzinho,BRA,Atacante,Ath Paranaense,20.0,2002.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,David,BRA,Atacante,São Paulo,27.0,1995.0,22.0,6.0,733.0,8.1,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,3.1,3.1,1.2,4.3,24.0,25.0,80.0,0.25,0.25,0.49,0.25,0.49,0.38,0.14,0.52,0.38,0.52,155.0,215.0,72.1,2256.0,493.0,81.0,106.0,76.4,66.0,80.0,82.5,2.0,8.0,25.0,22.0,9.0,40.9,2.7,1.11,0.09,0.22,14.5,0.0,6.0,2.0,2.0,1.0,3.0,2.0,25.0,6.0,1.0,7.0,0.0,6.0,2.0,0.0
174,Giorgian De Arrascaeta,URU,Atacante,Flamengo,28.0,1994.0,28.0,22.0,1842.0,20.5,7.0,6.0,13.0,7.0,0.0,0.0,3.0,0.0,4.9,4.9,5.6,10.5,38.0,152.0,170.0,0.34,0.29,0.64,0.34,0.64,0.24,0.27,0.51,0.24,0.51,773.0,1051.0,73.5,12724.0,3865.0,406.0,458.0,88.6,271.0,353.0,76.8,71.0,158.0,44.9,54.0,16.0,29.6,2.64,0.78,0.13,0.44,19.1,4.0,36.0,24.0,10.0,18.0,8.0,12.0,35.3,22.0,1.0,11.0,7.0,43.0,14.0,0.0
177,Denzel,BRA,Atacante,Goiás,20.0,2003.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,49.0,17.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Deyverson,BRA,Atacante,Cuiabá,31.0,1991.0,36.0,34.0,2906.0,32.3,12.0,2.0,14.0,9.0,3.0,4.0,6.0,0.0,12.3,9.4,2.7,12.1,17.0,73.0,152.0,0.37,0.06,0.43,0.28,0.34,0.38,0.08,0.46,0.29,0.37,380.0,671.0,56.6,6066.0,1616.0,199.0,321.0,62.0,124.0,215.0,57.7,37.0,67.0,55.2,66.0,29.0,43.9,2.04,0.9,0.14,0.31,13.3,3.0,12.0,9.0,3.0,5.0,4.0,8.0,42.1,11.0,5.0,9.0,8.0,20.0,39.0,0.0
181,Jean Dias,BRA,Atacante,Internacional,32.0,1990.0,10.0,1.0,321.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,12.0,5.0,26.0,0.28,0.28,0.56,0.28,0.56,0.28,0.09,0.37,0.28,0.37,91.0,126.0,72.2,1352.0,220.0,54.0,60.0,90.0,32.0,46.0,69.6,3.0,12.0,25.0,7.0,2.0,28.6,1.96,0.56,0.14,0.5,20.3,2.0,1.0,1.0,1.0,0.0,0.0,1.0,16.7,5.0,0.0,2.0,2.0,3.0,3.0,0.0
182,Luan Dias,BRA,Atacante,Santos,25.0,1997.0,8.0,1.0,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,39.0,61.0,63.9,605.0,200.0,17.0,21.0,81.0,17.0,22.0,77.3,2.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,5.0,1.0,1.0,12.5,7.0,1.0,2.0,1.0,9.0,0.0,0.0
183,Matheus Dias,BRA,Atacante,Internacional,25.0,1997.0,14.0,6.0,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.3,9.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,146.0,198.0,73.7,2208.0,520.0,81.0,107.0,75.7,43.0,57.0,75.4,12.0,15.0,80.0,1.0,0.0,0.0,0.22,0.0,0.0,0.0,12.9,0.0,17.0,8.0,10.0,6.0,1.0,11.0,57.9,8.0,0.0,10.0,7.0,24.0,8.0,0.0
185,Dieguinho,BRA,Atacante,Goiás,27.0,1995.0,15.0,12.0,1080.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,1.2,27.0,42.0,34.0,0.0,0.08,0.08,0.0,0.08,0.03,0.07,0.1,0.03,0.1,436.0,545.0,80.0,7295.0,2391.0,219.0,245.0,89.4,169.0,204.0,82.8,38.0,65.0,58.5,10.0,0.0,0.0,0.83,0.0,0.0,0.0,25.3,0.0,24.0,18.0,12.0,9.0,3.0,8.0,32.0,17.0,1.0,5.0,12.0,36.0,20.0,0.0
186,Diogo,BRA,Atacante,Coritiba,26.0,1996.0,15.0,9.0,756.0,8.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.7,2.7,0.3,2.9,7.0,10.0,26.0,0.12,0.12,0.24,0.12,0.24,0.32,0.03,0.35,0.32,0.35,120.0,175.0,68.6,1609.0,308.0,57.0,79.0,72.2,42.0,57.0,73.7,4.0,9.0,44.4,17.0,7.0,41.2,2.02,0.83,0.06,0.14,12.2,0.0,18.0,13.0,9.0,7.0,2.0,7.0,50.0,7.0,0.0,8.0,4.0,22.0,6.0,0.0
190,Dodô,BRA,Atacante,Goiás,21.0,2001.0,15.0,0.0,323.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,0.4,1.7,7.0,13.0,9.0,0.56,0.0,0.56,0.56,0.56,0.34,0.12,0.46,0.34,0.46,120.0,152.0,78.9,2047.0,474.0,59.0,66.0,89.4,43.0,51.0,84.3,11.0,22.0,50.0,6.0,2.0,33.3,1.67,0.56,0.33,1.0,19.4,0.0,4.0,4.0,1.0,2.0,1.0,2.0,33.3,4.0,0.0,1.0,1.0,5.0,2.0,0.0
194,Henrique Dourado,BRA,Atacante,Cruzeiro,33.0,1989.0,11.0,2.0,342.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,0.7,3.0,4.0,4.0,19.0,0.26,0.0,0.26,0.26,0.26,0.61,0.17,0.78,0.61,0.78,44.0,64.0,68.8,526.0,107.0,24.0,32.0,75.0,12.0,16.0,75.0,1.0,3.0,33.3,14.0,3.0,21.4,3.68,0.79,0.07,0.33,13.6,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0
197,Dudu,BRA,Atacante,Palmeiras,31.0,1992.0,14.0,14.0,1076.0,12.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2.4,2.4,3.4,5.8,78.0,74.0,127.0,0.25,0.25,0.5,0.25,0.5,0.2,0.28,0.49,0.2,0.49,313.0,434.0,72.1,5995.0,1610.0,138.0,166.0,83.1,122.0,158.0,77.2,47.0,78.0,60.3,35.0,10.0,28.6,2.93,0.84,0.09,0.3,19.0,0.0,5.0,4.0,2.0,2.0,1.0,3.0,30.0,7.0,0.0,7.0,6.0,11.0,1.0,0.0
198,Éberth,BRA,Atacante,Coritiba,19.0,2003.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,3.0,4.0,75.0,18.0,1.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,Edenílson,BRA,Atacante,Atlético Mineiro,33.0,1989.0,28.0,15.0,1368.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.8,2.3,24.0,57.0,50.0,0.07,0.13,0.2,0.07,0.2,0.03,0.12,0.15,0.03,0.15,575.0,674.0,85.3,9059.0,2490.0,298.0,336.0,88.7,221.0,244.0,90.6,39.0,57.0,68.4,8.0,3.0,37.5,0.53,0.2,0.13,0.33,20.3,0.0,21.0,12.0,11.0,7.0,3.0,15.0,57.7,11.0,2.0,18.0,18.0,39.0,22.0,1.0
202,Edu,BRA,Atacante,Coritiba,29.0,1993.0,10.0,2.0,320.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,0.4,3.0,5.0,7.0,17.0,0.56,0.0,0.56,0.56,0.56,0.72,0.12,0.83,0.72,0.83,54.0,84.0,64.3,858.0,210.0,28.0,41.0,68.3,19.0,27.0,70.4,4.0,4.0,100.0,10.0,4.0,40.0,2.81,1.13,0.2,0.5,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0
203,Carlos Eduardo,BRA,Atacante,Atlético Mineiro,18.0,2004.0,2.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1.0,1.0,100.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,7.5,0.0,0.0,0.0,28.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
205,Eguinaldo,BRA,Atacante,Vasco da Gama,18.0,2004.0,4.0,0.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,6.0,12.0,50.0,100.0,24.0,4.0,7.0,57.1,1.0,2.0,50.0,1.0,1.0,100.0,2.0,0.0,0.0,2.69,0.0,0.0,0.0,22.3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
206,Rafael Elias,BRA,Atacante,Cruzeiro,23.0,1999.0,12.0,6.0,540.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.5,2.5,0.5,3.0,8.0,10.0,36.0,0.17,0.0,0.17,0.17,0.17,0.42,0.08,0.5,0.42,0.5,68.0,105.0,64.8,1014.0,199.0,40.0,52.0,76.9,20.0,35.0,57.1,5.0,9.0,55.6,17.0,7.0,41.2,2.83,1.17,0.06,0.14,15.1,0.0,8.0,5.0,0.0,3.0,5.0,2.0,40.0,3.0,0.0,3.0,1.0,9.0,3.0,0.0
208,Lucas Emmanuel,BRA,Atacante,Goiás,22.0,2000.0,2.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,45.0,12.0,1.0,4.0,25.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
211,Endrick,BRA,Atacante,Palmeiras,16.0,2006.0,31.0,18.0,1558.0,17.3,11.0,0.0,11.0,11.0,0.0,1.0,4.0,0.0,8.1,7.3,1.8,9.1,58.0,45.0,100.0,0.64,0.0,0.64,0.64,0.64,0.47,0.11,0.57,0.42,0.53,255.0,359.0,71.0,4292.0,1051.0,130.0,164.0,79.3,86.0,113.0,76.1,29.0,41.0,70.7,49.0,25.0,51.0,2.83,1.44,0.22,0.44,17.4,1.0,14.0,6.0,3.0,7.0,4.0,1.0,9.1,10.0,1.0,7.0,1.0,15.0,5.0,0.0
213,Erison,BRA,Atacante,São Paulo,23.0,1999.0,13.0,3.0,391.0,4.3,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.8,1.0,0.4,1.4,11.0,2.0,28.0,0.23,0.23,0.46,0.0,0.23,0.41,0.1,0.51,0.23,0.33,21.0,34.0,61.8,225.0,46.0,15.0,21.0,71.4,4.0,6.0,66.7,0.0,3.0,0.0,17.0,3.0,17.6,3.91,0.69,0.0,0.0,18.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,50.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0
217,Estevão,BRA,Atacante,Palmeiras,16.0,2006.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Everaldo,BRA,Atacante,América (MG),28.0,1994.0,21.0,15.0,1233.0,13.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,2.2,3.5,54.0,52.0,101.0,0.07,0.22,0.29,0.07,0.29,0.09,0.16,0.25,0.09,0.25,328.0,430.0,76.3,5115.0,1489.0,186.0,208.0,89.4,107.0,146.0,73.3,25.0,43.0,58.1,20.0,4.0,20.0,1.46,0.29,0.05,0.25,20.4,0.0,22.0,16.0,12.0,8.0,2.0,12.0,42.9,16.0,0.0,12.0,6.0,28.0,5.0,0.0
222,Everton,BRA,Atacante,Grêmio,25.0,1997.0,28.0,9.0,1212.0,13.5,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,3.5,3.5,1.1,4.7,21.0,50.0,64.0,0.45,0.15,0.59,0.45,0.59,0.26,0.08,0.35,0.26,0.35,322.0,410.0,78.5,4644.0,1261.0,184.0,216.0,85.2,101.0,124.0,81.5,19.0,27.0,70.4,38.0,14.0,36.8,2.82,1.04,0.16,0.43,22.6,0.0,14.0,7.0,3.0,10.0,1.0,6.0,28.6,15.0,3.0,7.0,12.0,26.0,7.0,0.0
