ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
45,Filipe Augusto,BRA,Meio-Campista,Cuiabá,29.0,1993.0,27.0,9.0,1065.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.9,1.1,9.0,78.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,696.0,799.0,87.1,12971.0,3575.0,259.0,288.0,89.9,351.0,378.0,92.9,73.0,103.0,70.9,9.0,2.0,22.2,0.76,0.17,0.0,0.0,30.7,3.0,26.0,15.0,13.0,10.0,3.0,15.0,41.7,21.0,11.0,7.0,7.0,33.0,24.0,0.0
46,Renato Augusto,BRA,Meio-Campista,Corinthians,34.0,1988.0,24.0,16.0,1282.0,14.2,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.2,38.0,98.0,98.0,0.14,0.28,0.42,0.14,0.42,0.08,0.15,0.22,0.08,0.22,618.0,757.0,81.6,10447.0,3025.0,313.0,343.0,91.3,220.0,251.0,87.6,64.0,117.0,54.7,26.0,12.0,46.2,1.83,0.84,0.08,0.17,22.8,0.0,17.0,8.0,5.0,10.0,2.0,3.0,27.3,8.0,2.0,5.0,8.0,25.0,10.0,0.0
47,Danilo Avelar,BRA,Defensor,América (MG),33.0,1989.0,26.0,24.0,1984.0,22.0,3.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,4.0,3.2,0.7,3.9,11.0,81.0,42.0,0.14,0.05,0.18,0.09,0.14,0.18,0.03,0.21,0.14,0.18,613.0,890.0,68.9,11632.0,6518.0,228.0,272.0,83.8,308.0,408.0,75.5,67.0,166.0,40.4,34.0,9.0,26.5,1.54,0.41,0.06,0.22,13.5,0.0,35.0,22.0,15.0,18.0,2.0,17.0,54.8,14.0,10.0,10.0,35.0,70.0,72.0,0.0
48,Felipe Azevedo,BRA,Atacante,América (MG),36.0,1987.0,30.0,25.0,1748.0,19.4,4.0,1.0,5.0,4.0,0.0,0.0,3.0,1.0,3.7,3.7,2.0,5.7,31.0,52.0,121.0,0.21,0.05,0.26,0.21,0.26,0.19,0.1,0.29,0.19,0.29,325.0,497.0,65.4,4894.0,1573.0,182.0,243.0,74.9,89.0,135.0,65.9,28.0,54.0,51.9,45.0,15.0,33.3,2.32,0.77,0.09,0.27,17.3,0.0,17.0,10.0,7.0,5.0,5.0,11.0,42.3,15.0,3.0,13.0,10.0,27.0,17.0,0.0
49,Matheus Babi,BRA,Atacante,Goiás,25.0,1997.0,17.0,8.0,881.0,9.8,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,2.6,2.6,0.3,2.8,2.0,12.0,39.0,0.41,0.0,0.41,0.41,0.41,0.26,0.03,0.29,0.26,0.29,124.0,177.0,70.1,1770.0,312.0,75.0,95.0,78.9,31.0,48.0,64.6,8.0,11.0,72.7,27.0,10.0,37.0,2.76,1.02,0.15,0.4,12.6,0.0,7.0,4.0,1.0,4.0,2.0,4.0,36.4,7.0,1.0,5.0,1.0,8.0,10.0,0.0
50,Matheus Bahia,BRA,Meio-Campista,Bahia,23.0,1999.0,12.0,6.0,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,15.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,187.0,269.0,69.5,2905.0,1137.0,103.0,125.0,82.4,57.0,77.0,74.0,18.0,38.0,47.4,5.0,1.0,20.0,0.91,0.18,0.0,0.0,23.4,0.0,16.0,7.0,8.0,5.0,3.0,7.0,38.9,11.0,0.0,8.0,8.0,24.0,15.0,0.0
51,Fabián Balbuena,PAR,Defensor,Corinthians,31.0,1991.0,1.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,48.0,60.0,80.0,908.0,356.0,16.0,17.0,94.1,27.0,31.0,87.1,4.0,11.0,36.4,1.0,0.0,0.0,1.01,0.0,0.0,0.0,11.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0
52,Robson Bambu,BRA,Defensor,Vasco da Gama,25.0,1997.0,18.0,16.0,1280.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.1,0.6,5.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,567.0,696.0,81.5,10840.0,4032.0,201.0,223.0,90.1,306.0,339.0,90.3,56.0,108.0,51.9,4.0,1.0,25.0,0.28,0.07,0.0,0.0,8.8,0.0,21.0,13.0,15.0,5.0,1.0,13.0,46.4,15.0,16.0,11.0,12.0,33.0,70.0,1.0
53,Gabriel Baralhas,BRA,Meio-Campista,Internacional,24.0,1998.0,5.0,2.0,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,118.0,143.0,82.5,1881.0,527.0,55.0,65.0,84.6,55.0,59.0,93.2,4.0,10.0,40.0,4.0,1.0,25.0,1.53,0.38,0.0,0.0,28.6,0.0,7.0,5.0,3.0,4.0,0.0,5.0,62.5,3.0,1.0,3.0,5.0,12.0,2.0,0.0
54,Danilo Barbosa,BRA,Meio-Campista,Botafogo (RJ),26.0,1996.0,23.0,10.0,1011.0,11.2,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.1,1.2,14.0,54.0,7.0,0.27,0.0,0.27,0.27,0.27,0.09,0.01,0.1,0.09,0.1,381.0,480.0,79.4,6831.0,2682.0,156.0,190.0,82.1,178.0,207.0,86.0,36.0,54.0,66.7,10.0,4.0,40.0,0.89,0.36,0.3,0.75,14.9,0.0,18.0,9.0,10.0,5.0,3.0,5.0,41.7,7.0,7.0,9.0,16.0,34.0,37.0,0.0
55,Diogo Barbosa,BRA,Defensor,Fluminense,30.0,1992.0,19.0,10.0,1117.0,12.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.3,1.6,35.0,51.0,68.0,0.08,0.16,0.24,0.08,0.24,0.02,0.1,0.13,0.02,0.13,620.0,721.0,86.0,8293.0,2415.0,405.0,434.0,93.3,177.0,211.0,83.9,18.0,29.0,62.1,6.0,3.0,50.0,0.48,0.24,0.17,0.33,22.0,0.0,16.0,11.0,7.0,7.0,2.0,8.0,40.0,12.0,1.0,4.0,10.0,26.0,28.0,0.0
56,Diogo Barbosa,BRA,Defensor,Grêmio,30.0,1992.0,6.0,4.0,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,8.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,156.0,210.0,74.3,2015.0,975.0,101.0,117.0,86.3,47.0,68.0,69.1,3.0,10.0,30.0,1.0,0.0,0.0,0.23,0.0,0.0,0.0,26.6,0.0,4.0,4.0,1.0,3.0,0.0,3.0,33.3,6.0,3.0,2.0,5.0,9.0,14.0,0.0
57,Gabriel Barbosa,BRA,Atacante,Flamengo,26.0,1996.0,26.0,17.0,1540.0,17.1,5.0,1.0,6.0,1.0,4.0,5.0,7.0,2.0,9.5,5.6,1.6,7.1,26.0,79.0,112.0,0.29,0.06,0.35,0.06,0.12,0.56,0.09,0.65,0.33,0.42,428.0,534.0,80.1,6734.0,1438.0,244.0,272.0,89.7,136.0,161.0,84.5,34.0,58.0,58.6,43.0,14.0,32.6,2.51,0.82,0.02,0.07,18.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6.7,14.0,0.0,1.0,2.0,5.0,0.0,0.0
58,Lucas Barbosa,BRA,Atacante,Santos,21.0,2001.0,4.0,1.0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,16.0,40.0,40.0,213.0,66.0,10.0,16.0,62.5,3.0,11.0,27.3,1.0,7.0,14.3,1.0,1.0,100.0,0.87,0.87,0.0,0.0,6.4,0.0,12.0,5.0,3.0,9.0,0.0,6.0,54.5,5.0,3.0,5.0,2.0,14.0,3.0,0.0
59,Lucas Barbosa,BRA,Atacante,Coritiba,21.0,2001.0,5.0,0.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.27,0.11,0.27,34.0,46.0,73.9,606.0,148.0,15.0,19.0,78.9,14.0,19.0,73.7,4.0,5.0,80.0,4.0,1.0,25.0,3.53,0.88,0.0,0.0,16.4,0.0,4.0,2.0,1.0,2.0,1.0,1.0,50.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0
60,Chrystian Barletta,BRA,Meio-Campista,Corinthians,21.0,2001.0,3.0,2.0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,2.13,0.71,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,Cauan Barros,BRA,Meio-Campista,Vasco da Gama,18.0,2004.0,8.0,3.0,237.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,0.0,7.0,4.0,0.38,0.0,0.38,0.38,0.38,0.13,0.04,0.17,0.13,0.17,72.0,83.0,86.7,1306.0,280.0,24.0,30.0,80.0,40.0,41.0,97.6,6.0,8.0,75.0,5.0,1.0,20.0,1.9,0.38,0.2,1.0,13.3,0.0,6.0,3.0,0.0,5.0,1.0,4.0,33.3,8.0,0.0,3.0,1.0,7.0,9.0,0.0
62,Gabriel Barros,BRA,Atacante,Internacional,21.0,2001.0,5.0,2.0,177.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.8,4.0,4.0,12.0,0.0,0.51,0.51,0.0,0.51,0.12,0.27,0.38,0.12,0.38,68.0,78.0,87.2,920.0,189.0,44.0,48.0,91.7,19.0,21.0,90.5,2.0,2.0,100.0,2.0,0.0,0.0,1.02,0.0,0.0,0.0,16.7,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
63,Bastos,ANG,Defensor,Botafogo (RJ),31.0,1991.0,4.0,2.0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,62.0,71.0,87.3,1224.0,347.0,23.0,26.0,88.5,30.0,32.0,93.8,9.0,12.0,75.0,1.0,0.0,0.0,0.76,0.0,0.0,0.0,8.9,0.0,4.0,2.0,1.0,2.0,1.0,2.0,66.7,1.0,1.0,3.0,0.0,4.0,4.0,0.0
64,Fellipe Bastos,BRA,Meio-Campista,Goiás,32.0,1990.0,1.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,225.0,74.0,5.0,5.0,100.0,3.0,5.0,60.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
65,Diogo Batista,BRA,Meio-Campista,Coritiba,19.0,2003.0,11.0,5.0,531.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,8.0,21.0,13.0,0.0,0.17,0.17,0.0,0.17,0.03,0.11,0.14,0.03,0.14,201.0,277.0,72.6,3688.0,1499.0,91.0,104.0,87.5,81.0,113.0,71.7,26.0,48.0,54.2,6.0,2.0,33.3,1.02,0.34,0.0,0.0,29.8,0.0,13.0,5.0,8.0,2.0,3.0,8.0,47.1,9.0,2.0,8.0,2.0,15.0,19.0,0.0
66,Rodrigo Battaglia,ARG,Meio-Campista,Atlético Mineiro,31.0,1991.0,22.0,19.0,1728.0,19.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.4,1.3,38.0,80.0,27.0,0.0,0.05,0.05,0.0,0.05,0.05,0.02,0.07,0.05,0.07,853.0,976.0,87.4,13841.0,3187.0,400.0,445.0,89.9,382.0,414.0,92.3,47.0,66.0,71.2,17.0,3.0,17.6,0.89,0.16,0.0,0.0,18.7,0.0,39.0,29.0,15.0,22.0,2.0,20.0,54.1,17.0,9.0,13.0,12.0,51.0,22.0,1.0
67,José Luis Rodríguez Bebanz,URU,Defensor,Vasco da Gama,25.0,1997.0,32.0,22.0,1997.0,22.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.8,2.8,2.2,5.0,56.0,99.0,95.0,0.09,0.05,0.14,0.09,0.14,0.12,0.1,0.23,0.12,0.23,801.0,1199.0,66.8,14358.0,6221.0,368.0,439.0,83.8,348.0,479.0,72.7,76.0,215.0,35.3,38.0,13.0,34.2,1.71,0.59,0.05,0.15,18.7,5.0,49.0,31.0,29.0,17.0,3.0,25.0,44.6,31.0,8.0,16.0,30.0,79.0,56.0,2.0
68,Matheus Belém,BRA,Defensor,São Paulo,19.0,2003.0,2.0,2.0,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,82.0,1413.0,281.0,19.0,23.0,82.6,53.0,57.0,93.0,1.0,7.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,5.0,0.0
69,Lucas Belezi,BRA,Defensor,Ath Paranaense,19.0,2003.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,15.0,20.0,75.0,234.0,93.0,10.0,11.0,90.9,4.0,4.0,100.0,1.0,5.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
70,Ramiro Benetti,BRA,Meio-Campista,Cruzeiro,29.0,1993.0,6.0,6.0,407.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,1.4,4.0,26.0,13.0,0.22,0.22,0.44,0.22,0.44,0.17,0.14,0.31,0.17,0.31,211.0,250.0,84.4,3126.0,1004.0,125.0,138.0,90.6,72.0,85.0,84.7,10.0,14.0,71.4,6.0,2.0,33.3,1.33,0.44,0.17,0.5,18.5,0.0,7.0,6.0,1.0,5.0,1.0,1.0,14.3,6.0,1.0,3.0,1.0,8.0,1.0,0.0
71,Martín Benítez,ARG,Atacante,América (MG),28.0,1994.0,20.0,14.0,1120.0,12.4,3.0,4.0,7.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,4.0,6.5,26.0,77.0,56.0,0.24,0.32,0.56,0.24,0.56,0.21,0.32,0.53,0.21,0.53,386.0,561.0,68.8,7015.0,2676.0,178.0,222.0,80.2,129.0,181.0,71.3,62.0,117.0,53.0,36.0,10.0,27.8,2.89,0.8,0.08,0.3,24.5,6.0,11.0,7.0,5.0,3.0,3.0,4.0,28.6,10.0,0.0,7.0,6.0,17.0,3.0,0.0
72,Bento,BRA,Goleiro,Ath Paranaense,23.0,1999.0,33.0,33.0,2970.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,580.0,886.0,65.5,16226.0,11267.0,114.0,114.0,100.0,283.0,292.0,96.9,180.0,469.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,18.0,1.0
73,Lucas Beraldo,BRA,Defensor,São Paulo,19.0,2003.0,24.0,24.0,2160.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.6,1.6,16.0,129.0,3.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.07,0.04,0.07,1503.0,1695.0,88.7,28805.0,9828.0,504.0,537.0,93.9,826.0,886.0,93.2,157.0,239.0,65.7,14.0,6.0,42.9,0.58,0.25,0.07,0.17,15.2,0.0,28.0,21.0,19.0,8.0,1.0,18.0,66.7,9.0,23.0,13.0,24.0,52.0,89.0,2.0
74,Lucas Besozzi,ARG,Atacante,Grêmio,20.0,2003.0,12.0,5.0,399.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,30.0,23.0,47.0,0.23,0.23,0.45,0.23,0.45,0.07,0.09,0.16,0.07,0.16,149.0,195.0,76.4,1753.0,453.0,111.0,126.0,88.1,27.0,36.0,75.0,3.0,10.0,30.0,6.0,5.0,83.3,1.35,1.13,0.17,0.2,18.6,0.0,5.0,2.0,4.0,1.0,0.0,3.0,50.0,3.0,0.0,3.0,5.0,10.0,1.0,0.0
75,Matheus Bianqui,BRA,Meio-Campista,Coritiba,25.0,1998.0,28.0,17.0,1420.0,15.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.7,1.7,1.3,3.0,10.0,41.0,41.0,0.13,0.06,0.19,0.13,0.19,0.11,0.08,0.19,0.11,0.19,329.0,466.0,70.6,5697.0,1563.0,156.0,208.0,75.0,138.0,173.0,79.8,27.0,49.0,55.1,29.0,8.0,27.6,1.84,0.51,0.07,0.25,20.3,0.0,44.0,25.0,11.0,30.0,3.0,17.0,47.2,19.0,10.0,24.0,20.0,64.0,33.0,0.0
76,Raul Bicalho,BRA,Defensor,Bahia,23.0,1999.0,7.0,4.0,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,7.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,165.0,197.0,83.8,3243.0,1279.0,53.0,60.0,88.3,89.0,100.0,89.0,19.0,32.0,59.4,4.0,0.0,0.0,1.12,0.0,0.0,0.0,10.4,0.0,6.0,1.0,5.0,1.0,0.0,4.0,80.0,1.0,3.0,0.0,1.0,7.0,12.0,0.0
77,Matheus Bidu,BRA,Defensor,Corinthians,23.0,1999.0,24.0,19.0,1659.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.4,1.8,58.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,897.0,1129.0,79.5,14172.0,4790.0,500.0,537.0,93.1,312.0,386.0,80.8,63.0,146.0,43.2,16.0,6.0,37.5,0.87,0.33,0.0,0.0,24.1,0.0,27.0,20.0,18.0,6.0,3.0,13.0,59.1,9.0,6.0,18.0,31.0,58.0,56.0,0.0
78,Biel,BRA,Atacante,Bahia,21.0,2001.0,25.0,15.0,1361.0,15.1,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,5.2,5.2,4.4,9.6,51.0,57.0,117.0,0.33,0.07,0.4,0.33,0.4,0.34,0.29,0.64,0.34,0.64,292.0,404.0,72.3,4707.0,1633.0,167.0,198.0,84.3,93.0,124.0,75.0,27.0,58.0,46.6,46.0,15.0,32.6,3.04,0.99,0.11,0.33,17.8,1.0,17.0,11.0,5.0,10.0,2.0,5.0,21.7,18.0,3.0,14.0,14.0,31.0,8.0,0.0
79,Rafael Bilu,BRA,Atacante,Cruzeiro,23.0,1999.0,4.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.71,0.8,1.51,0.71,1.51,29.0,36.0,80.6,443.0,74.0,21.0,21.0,100.0,5.0,7.0,71.4,3.0,5.0,60.0,4.0,0.0,0.0,4.19,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0
80,Guilherme Biro,BRA,Atacante,Corinthians,18.0,2004.0,11.0,7.0,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.5,1.3,18.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.2,0.12,0.2,172.0,213.0,80.8,2277.0,560.0,104.0,118.0,88.1,49.0,60.0,81.7,5.0,10.0,50.0,14.0,3.0,21.4,2.2,0.47,0.0,0.0,20.6,0.0,8.0,4.0,5.0,2.0,1.0,3.0,21.4,11.0,0.0,12.0,3.0,11.0,2.0,0.0
81,Bitelo,BRA,Atacante,Grêmio,23.0,2000.0,19.0,18.0,1550.0,17.2,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.6,3.6,3.8,7.4,39.0,92.0,132.0,0.23,0.06,0.29,0.23,0.29,0.21,0.22,0.43,0.21,0.43,660.0,819.0,80.6,9048.0,2888.0,406.0,462.0,87.9,177.0,217.0,81.6,33.0,57.0,57.9,31.0,7.0,22.6,1.8,0.41,0.13,0.57,18.8,1.0,29.0,21.0,14.0,11.0,4.0,15.0,38.5,24.0,6.0,20.0,20.0,49.0,12.0,0.0
82,Paulinho Bóia,BRA,Atacante,América (MG),24.0,1998.0,3.0,2.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.21,0.22,0.01,0.22,39.0,50.0,78.0,595.0,152.0,22.0,26.0,84.6,15.0,20.0,75.0,2.0,3.0,66.7,1.0,0.0,0.0,0.66,0.0,0.0,0.0,63.5,0.0,2.0,2.0,0.0,2.0,0.0,2.0,66.7,1.0,0.0,0.0,0.0,2.0,0.0,0.0
83,Thiago Borbas,URU,Atacante,Bragantino,20.0,2002.0,33.0,10.0,1428.0,15.9,9.0,2.0,11.0,9.0,0.0,0.0,7.0,1.0,9.2,9.2,1.1,10.4,12.0,25.0,119.0,0.57,0.13,0.69,0.57,0.69,0.58,0.07,0.65,0.58,0.65,233.0,353.0,66.0,2738.0,534.0,159.0,205.0,77.6,47.0,77.0,61.0,5.0,16.0,31.3,55.0,26.0,47.3,3.47,1.64,0.16,0.35,13.8,1.0,13.0,9.0,3.0,7.0,3.0,3.0,20.0,12.0,0.0,14.0,2.0,15.0,8.0,0.0
84,Ângelo Borges,BRA,Atacante,Santos,18.0,2004.0,12.0,5.0,542.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,1.0,2.0,26.0,25.0,38.0,0.33,0.0,0.33,0.33,0.33,0.18,0.16,0.33,0.18,0.33,122.0,172.0,70.9,1855.0,659.0,70.0,89.0,78.7,42.0,56.0,75.0,7.0,10.0,70.0,6.0,3.0,50.0,1.0,0.5,0.33,0.67,16.9,0.0,10.0,8.0,2.0,5.0,3.0,5.0,50.0,5.0,0.0,11.0,5.0,15.0,1.0,0.0
85,Daniel Borges,BRA,Defensor,América (MG),29.0,1993.0,14.0,8.0,799.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.5,1.6,19.0,45.0,37.0,0.0,0.11,0.11,0.0,0.11,0.01,0.17,0.18,0.01,0.18,381.0,494.0,77.1,6686.0,2767.0,177.0,196.0,90.3,159.0,197.0,80.7,39.0,86.0,45.3,3.0,0.0,0.0,0.34,0.0,0.0,0.0,25.8,0.0,18.0,12.0,9.0,7.0,2.0,8.0,57.1,6.0,3.0,6.0,14.0,32.0,30.0,0.0
86,Daniel Borges,BRA,Defensor,Botafogo (RJ),29.0,1993.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,10.0,14.0,71.4,162.0,55.0,5.0,5.0,100.0,5.0,6.0,83.3,0.0,3.0,0.0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,26.5,0.0,3.0,2.0,3.0,0.0,0.0,2.0,50.0,2.0,0.0,2.0,1.0,4.0,3.0,0.0
87,Marllon Borges,BRA,Defensor,Cuiabá,30.0,1992.0,36.0,36.0,3240.0,36.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.5,1.5,0.7,2.2,12.0,88.0,1.0,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06,1265.0,1464.0,86.4,25475.0,10301.0,374.0,423.0,88.4,720.0,778.0,92.5,157.0,226.0,69.5,13.0,4.0,30.8,0.36,0.11,0.08,0.25,9.0,0.0,50.0,34.0,31.0,18.0,1.0,23.0,52.3,21.0,21.0,17.0,27.0,77.0,151.0,0.0
88,Pedro Borges,BRA,Atacante,Fortaleza,25.0,1997.0,14.0,6.0,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.0,3.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,220.0,259.0,84.9,3779.0,927.0,105.0,121.0,86.8,90.0,99.0,90.9,21.0,27.0,77.8,5.0,1.0,20.0,0.8,0.16,0.0,0.0,16.0,0.0,16.0,12.0,7.0,7.0,2.0,7.0,58.3,5.0,2.0,5.0,4.0,20.0,12.0,1.0
